,bike_id,weekday,start_hour,start_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_time,end_station_id,end_station_name,end_station_latitude,end_station_longitude,trip_duration,subscriber,birth_year,gender,gender_category,trip_duration_min,start_year,start_month,start_week,start_day,end_year,end_month,end_week,end_day,end_hour,days_category,peak_hours,avg_trip_duration_each_hour,day_of_week,hours_category
3457,19506,Fri,4,2013-09-27 04:24:57,116,W 17 St & 8 Ave,40.74177603,-74.00149746,2013-09-27 06:06:18,173,Broadway & W 49 St,40.76064679,-73.98442659,2697,Subscriber,1952.0,1,Male,44,2013,9,39,27,2013,9,39,27,6,Weekdays,Normal hours,11.6,6,0am - 5am
3463,20578,Wed,0,2013-09-25 00:29:33,450,W 49 St & 8 Ave,40.76227205,-73.98788205,2013-09-25 00:41:45,494,W 26 St & 8 Ave,40.74734825,-73.99723551,732,Subscriber,1961.0,1,Male,12,2013,9,39,25,2013,9,39,25,0,Weekdays,Normal hours,13.1,4,0am - 5am
3478,18846,Sat,0,2013-09-14 00:36:48,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,2013-09-14 00:43:53,403,E 2 St & 2 Ave,40.72502876,-73.99069656,425,Subscriber,1977.0,1,Male,7,2013,9,37,14,2013,9,37,14,0,Weekend,Normal hours,13.1,7,0am - 5am
3493,17032,Wed,1,2013-09-25 01:18:46,485,W 37 St & 5 Ave,40.75038009,-73.98338988,2013-09-25 01:28:26,423,W 54 St & 9 Ave,40.76584941,-73.98690506,580,Subscriber,1972.0,2,Female,9,2013,9,39,25,2013,9,39,25,1,Weekdays,Normal hours,13.1,4,0am - 5am
3495,17308,Mon,1,2013-09-02 01:19:36,449,W 52 St & 9 Ave,40.76461837,-73.98789473,2013-09-02 01:33:38,305,E 58 St & 3 Ave,40.76095756,-73.96724467,842,Non-Subscriber,,0,Unknown,14,2013,9,36,2,2013,9,36,2,1,Weekdays,Normal hours,13.1,2,0am - 5am
3578,16116,Fri,2,2013-09-27 02:29:26,523,W 38 St & 8 Ave,40.75466591,-73.99138152,2013-09-27 02:47:11,450,W 49 St & 8 Ave,40.76227205,-73.98788205,1065,Subscriber,1975.0,1,Male,17,2013,9,39,27,2013,9,39,27,2,Weekdays,Normal hours,12.2,6,0am - 5am
3588,18642,Fri,1,2013-09-06 01:49:01,470,W 20 St & 8 Ave,40.74345335,-74.00004031,2013-09-06 01:58:45,495,W 47 St & 10 Ave,40.76269882,-73.99301222,584,Subscriber,1981.0,1,Male,9,2013,9,36,6,2013,9,36,6,1,Weekdays,Normal hours,13.1,6,0am - 5am
3589,16823,Sat,1,2013-09-07 01:58:55,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,2013-09-07 02:03:18,459,W 20 St & 11 Ave,40.746745,-74.007756,263,Subscriber,1970.0,1,Male,4,2013,9,36,7,2013,9,36,7,2,Weekend,Normal hours,13.1,7,0am - 5am
3600,17428,Sun,4,2013-09-01 04:04:17,137,E 56 St & Madison Ave,40.761628,-73.972924,2013-09-01 04:28:51,146,Hudson St & Reade St,40.71625008,-74.0091059,1474,Subscriber,1980.0,1,Male,24,2013,9,35,1,2013,9,35,1,4,Weekend,Normal hours,11.6,1,0am - 5am
3633,16577,Fri,1,2013-09-20 01:18:53,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,2013-09-20 01:25:20,401,Allen St & Rivington St,40.72019576,-73.98997825,387,Subscriber,1990.0,1,Male,6,2013,9,38,20,2013,9,38,20,1,Weekdays,Normal hours,13.1,6,0am - 5am
3670,20352,Fri,2,2013-09-06 02:12:58,402,Broadway & E 22 St,40.7403432,-73.98955109,2013-09-06 02:20:37,326,E 11 St & 1 Ave,40.72953837,-73.98426726,459,Subscriber,1964.0,1,Male,7,2013,9,36,6,2013,9,36,6,2,Weekdays,Normal hours,12.2,6,0am - 5am
3734,18181,Wed,1,2013-09-18 01:05:40,427,State St,40.70251526,-74.01427023,2013-09-18 01:09:25,2008,Little West St & 1 Pl,40.70569254,-74.01677685,225,Subscriber,1982.0,2,Female,3,2013,9,38,18,2013,9,38,18,1,Weekdays,Normal hours,13.1,4,0am - 5am
3856,15835,Sat,3,2013-09-28 03:13:47,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,2013-09-28 03:17:12,461,E 20 St & 2 Ave,40.73587678,-73.98205027,205,Subscriber,1987.0,1,Male,3,2013,9,39,28,2013,9,39,28,3,Weekend,Normal hours,11.6,7,0am - 5am
3894,18812,Thu,3,2013-09-05 03:35:03,225,W 14 St & The High Line,40.74195138,-74.00803013,2013-09-05 03:57:25,225,W 14 St & The High Line,40.74195138,-74.00803013,1342,Non-Subscriber,,0,Unknown,22,2013,9,36,5,2013,9,36,5,3,Weekdays,Normal hours,11.6,5,0am - 5am
3939,16171,Thu,1,2013-09-12 01:45:25,305,E 58 St & 3 Ave,40.76095756,-73.96724467,2013-09-12 01:59:49,500,Broadway & W 51 St,40.76228826,-73.98336183,864,Subscriber,1965.0,1,Male,14,2013,9,37,12,2013,9,37,12,1,Weekdays,Normal hours,13.1,5,0am - 5am
3947,15192,Sat,0,2013-09-14 00:03:03,237,E 11 St & 2 Ave,40.73047309,-73.98672378,2013-09-14 00:13:34,174,E 25 St & 1 Ave,40.7381765,-73.97738662,631,Subscriber,1981.0,2,Female,10,2013,9,37,14,2013,9,37,14,0,Weekend,Normal hours,13.1,7,0am - 5am
3952,19074,Sun,5,2013-09-01 05:44:56,357,E 11 St & Broadway,40.73261787,-73.99158043,2013-09-01 05:47:56,254,W 11 St & 6 Ave,40.73532427,-73.99800419,180,Subscriber,1954.0,2,Female,3,2013,9,35,1,2013,9,35,1,5,Weekend,Normal hours,10.2,1,0am - 5am
3962,19177,Thu,0,2013-09-26 00:38:33,514,12 Ave & W 40 St,40.76087502,-74.00277668,2013-09-26 01:02:26,3002,South End Ave & Liberty St,40.711512,-74.015756,1433,Non-Subscriber,,0,Unknown,23,2013,9,39,26,2013,9,39,26,1,Weekdays,Normal hours,13.1,5,0am - 5am
3981,15349,Tue,4,2013-09-03 04:55:38,147,Greenwich St & Warren St,40.71542197,-74.01121978,2013-09-03 05:18:35,479,9 Ave & W 45 St,40.76019252,-73.9912551,1377,Subscriber,1973.0,2,Female,22,2013,9,36,3,2013,9,36,3,5,Weekdays,Normal hours,11.6,3,0am - 5am
4025,20087,Thu,0,2013-09-26 00:08:45,168,W 18 St & 6 Ave,40.73971301,-73.99456405,2013-09-26 00:13:47,488,W 39 St & 9 Ave,40.75645824,-73.99372222,302,Subscriber,1986.0,1,Male,5,2013,9,39,26,2013,9,39,26,0,Weekdays,Normal hours,13.1,5,0am - 5am
4038,19161,Sat,0,2013-09-21 00:01:53,505,6 Ave & W 33 St,40.74901271,-73.98848395,2013-09-21 00:13:22,518,E 39 St & 2 Ave,40.74780373,-73.9734419,689,Subscriber,1977.0,1,Male,11,2013,9,38,21,2013,9,38,21,0,Weekend,Normal hours,13.1,7,0am - 5am
4065,15540,Sat,0,2013-09-14 00:04:29,505,6 Ave & W 33 St,40.74901271,-73.98848395,2013-09-14 00:11:51,448,W 37 St & 10 Ave,40.75660359,-73.9979009,442,Subscriber,1979.0,2,Female,7,2013,9,37,14,2013,9,37,14,0,Weekend,Normal hours,13.1,7,0am - 5am
4092,19154,Sat,4,2013-09-14 04:56:30,307,Canal St & Rutgers St,40.71427487,-73.98990025,2013-09-14 05:03:57,224,Spruce St & Nassau St,40.71146364,-74.00552427,447,Subscriber,1976.0,1,Male,7,2013,9,37,14,2013,9,37,14,5,Weekend,Normal hours,11.6,7,0am - 5am
4182,17786,Sun,3,2013-09-22 03:07:17,508,W 46 St & 11 Ave,40.76341379,-73.99667444,2013-09-22 03:11:46,529,W 42 St & 8 Ave,40.7575699,-73.99098507,269,Subscriber,1985.0,1,Male,4,2013,9,38,22,2013,9,38,22,3,Weekend,Normal hours,11.6,1,0am - 5am
4238,20087,Thu,3,2013-09-26 03:49:45,488,W 39 St & 9 Ave,40.75645824,-73.99372222,2013-09-26 03:55:04,490,8 Ave & W 33 St,40.751551,-73.993934,319,Subscriber,1972.0,1,Male,5,2013,9,39,26,2013,9,39,26,3,Weekdays,Normal hours,11.6,5,0am - 5am
4239,15349,Sun,0,2013-09-15 00:12:54,382,University Pl & E 14 St,40.73492695,-73.99200509,2013-09-15 00:23:45,312,Allen St & E Houston St,40.722055,-73.989111,651,Subscriber,1958.0,1,Male,10,2013,9,37,15,2013,9,37,15,0,Weekend,Normal hours,13.1,1,0am - 5am
4268,19371,Wed,5,2013-09-25 05:47:28,358,Christopher St & Greenwich St,40.73291553,-74.00711384,2013-09-25 05:54:18,2004,6 Ave & Broome St,40.724399,-74.004704,410,Subscriber,1962.0,1,Male,6,2013,9,39,25,2013,9,39,25,5,Weekdays,Normal hours,10.2,4,0am - 5am
4290,18837,Fri,2,2013-09-27 02:38:27,305,E 58 St & 3 Ave,40.76095756,-73.96724467,2013-09-27 02:47:40,468,Broadway & W 55 St,40.7652654,-73.98192338,553,Subscriber,1964.0,1,Male,9,2013,9,39,27,2013,9,39,27,2,Weekdays,Normal hours,12.2,6,0am - 5am
4315,19271,Thu,1,2013-09-12 01:14:18,315,South St & Gouverneur Ln,40.70355377,-74.00670227,2013-09-12 01:43:08,426,West St & Chambers St,40.71754834,-74.01322069,1730,Non-Subscriber,,0,Unknown,28,2013,9,37,12,2013,9,37,12,1,Weekdays,Normal hours,13.1,5,0am - 5am
4348,19513,Fri,0,2013-09-06 00:30:33,116,W 17 St & 8 Ave,40.74177603,-74.00149746,2013-09-06 00:35:50,404,9 Ave & W 14 St,40.7405826,-74.00550867,317,Non-Subscriber,,0,Unknown,5,2013,9,36,6,2013,9,36,6,0,Weekdays,Normal hours,13.1,6,0am - 5am
4463,16030,Tue,1,2013-09-24 01:16:32,312,Allen St & E Houston St,40.722055,-73.989111,2013-09-24 01:24:49,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,497,Subscriber,1975.0,2,Female,8,2013,9,39,24,2013,9,39,24,1,Weekdays,Normal hours,13.1,3,0am - 5am
4521,14794,Sat,0,2013-09-21 00:45:30,453,W 22 St & 8 Ave,40.74475148,-73.99915362,2013-09-21 00:53:33,477,W 41 St & 8 Ave,40.75640548,-73.9900262,483,Subscriber,1974.0,1,Male,8,2013,9,38,21,2013,9,38,21,0,Weekend,Normal hours,13.1,7,0am - 5am
4522,20266,Sun,4,2013-09-01 04:09:24,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,2013-09-01 04:26:02,365,Fulton St & Grand Ave,40.68223166,-73.9614583,998,Subscriber,1980.0,1,Male,16,2013,9,35,1,2013,9,35,1,4,Weekend,Normal hours,11.6,1,0am - 5am
4561,20273,Mon,0,2013-09-16 00:59:06,268,Howard St & Centre St,40.71910537,-73.99973337,2013-09-16 01:29:18,435,W 21 St & 6 Ave,40.74173969,-73.99415556,1812,Subscriber,1981.0,1,Male,30,2013,9,38,16,2013,9,38,16,1,Weekdays,Normal hours,13.1,2,0am - 5am
4568,18970,Sun,0,2013-09-01 00:21:45,361,Allen St & Hester St,40.71605866,-73.99190759,2013-09-01 00:33:38,417,Barclay St & Church St,40.71291224,-74.01020234,713,Subscriber,1981.0,1,Male,11,2013,9,35,1,2013,9,35,1,0,Weekend,Normal hours,13.1,1,0am - 5am
4578,15779,Sat,0,2013-09-28 00:20:02,325,E 19 St & 3 Ave,40.73624527,-73.98473765,2013-09-28 00:36:54,368,Carmine St & 6 Ave,40.73038599,-74.00214988,1012,Subscriber,1993.0,1,Male,16,2013,9,39,28,2013,9,39,28,0,Weekend,Normal hours,13.1,7,0am - 5am
4621,16967,Thu,1,2013-09-26 01:15:29,307,Canal St & Rutgers St,40.71427487,-73.98990025,2013-09-26 01:28:03,375,Mercer St & Bleecker St,40.72679454,-73.99695094,754,Subscriber,1965.0,1,Male,12,2013,9,39,26,2013,9,39,26,1,Weekdays,Normal hours,13.1,5,0am - 5am
4624,20156,Mon,4,2013-09-02 04:42:17,387,Centre St & Chambers St,40.71273266,-74.0046073,2013-09-02 04:55:07,430,York St & Jay St,40.7014851,-73.98656928,770,Non-Subscriber,,0,Unknown,12,2013,9,36,2,2013,9,36,2,4,Weekdays,Normal hours,11.6,2,0am - 5am
4642,16237,Wed,0,2013-09-18 00:12:00,310,State St & Smith St,40.68926942,-73.98912867,2013-09-18 00:18:52,217,Old Fulton St,40.70277159,-73.99383605,412,Subscriber,1967.0,1,Male,6,2013,9,38,18,2013,9,38,18,0,Weekdays,Normal hours,13.1,4,0am - 5am
4692,18534,Sun,3,2013-09-15 03:09:35,358,Christopher St & Greenwich St,40.73291553,-74.00711384,2013-09-15 03:12:06,347,W Houston St & Hudson St,40.72873888,-74.00748842,151,Subscriber,1982.0,1,Male,2,2013,9,37,15,2013,9,37,15,3,Weekend,Normal hours,11.6,1,0am - 5am
4696,16733,Sat,0,2013-09-21 00:02:05,514,12 Ave & W 40 St,40.76087502,-74.00277668,2013-09-21 00:09:03,514,12 Ave & W 40 St,40.76087502,-74.00277668,418,Subscriber,1984.0,1,Male,6,2013,9,38,21,2013,9,38,21,0,Weekend,Normal hours,13.1,7,0am - 5am
4706,15091,Sun,2,2013-09-08 02:10:10,432,E 7 St & Avenue A,40.72621788,-73.98379855,2013-09-08 02:22:08,345,W 13 St & 6 Ave,40.73649403,-73.99704374,718,Subscriber,1972.0,2,Female,11,2013,9,36,8,2013,9,36,8,2,Weekend,Normal hours,12.2,1,0am - 5am
4729,19541,Wed,5,2013-09-11 05:58:12,497,E 17 St & Broadway,40.73704984,-73.99009296,2013-09-11 06:12:56,173,Broadway & W 49 St,40.76064679,-73.98442659,884,Subscriber,1991.0,1,Male,14,2013,9,37,11,2013,9,37,11,6,Weekdays,Normal hours,10.2,4,0am - 5am
4736,18863,Thu,1,2013-09-05 01:43:45,499,Broadway & W 60 St,40.76915505,-73.98191841,2013-09-05 01:48:22,423,W 54 St & 9 Ave,40.76584941,-73.98690506,277,Subscriber,1986.0,1,Male,4,2013,9,36,5,2013,9,36,5,1,Weekdays,Normal hours,13.1,5,0am - 5am
4752,18093,Sun,0,2013-09-22 00:21:57,461,E 20 St & 2 Ave,40.73587678,-73.98205027,2013-09-22 00:27:28,487,E 20 St & FDR Drive,40.73314259,-73.97573881,331,Subscriber,1983.0,2,Female,5,2013,9,38,22,2013,9,38,22,0,Weekend,Normal hours,13.1,1,0am - 5am
4758,15129,Fri,5,2013-09-13 05:50:26,326,E 11 St & 1 Ave,40.72953837,-73.98426726,2013-09-13 06:14:42,82,St James Pl & Pearl St,40.71117416,-74.00016545,1456,Subscriber,1963.0,1,Male,24,2013,9,37,13,2013,9,37,13,6,Weekdays,Normal hours,10.2,6,0am - 5am
4764,17389,Sun,2,2013-09-15 02:32:12,462,W 22 St & 10 Ave,40.74691959,-74.00451887,2013-09-15 02:41:30,382,University Pl & E 14 St,40.73492695,-73.99200509,558,Subscriber,1987.0,1,Male,9,2013,9,37,15,2013,9,37,15,2,Weekend,Normal hours,12.2,1,0am - 5am
4833,17392,Sun,1,2013-09-08 01:34:11,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,2013-09-08 01:54:30,505,6 Ave & W 33 St,40.74901271,-73.98848395,1219,Non-Subscriber,,0,Unknown,20,2013,9,36,8,2013,9,36,8,1,Weekend,Normal hours,13.1,1,0am - 5am
4888,18665,Mon,3,2013-09-02 03:50:31,325,E 19 St & 3 Ave,40.73624527,-73.98473765,2013-09-02 04:00:12,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,581,Non-Subscriber,,0,Unknown,9,2013,9,36,2,2013,9,36,2,4,Weekdays,Normal hours,11.6,2,0am - 5am
4900,17609,Sun,4,2013-09-08 04:29:41,454,E 51 St & 1 Ave,40.75455731,-73.96592976,2013-09-08 04:48:01,482,W 15 St & 7 Ave,40.73935542,-73.99931783,1100,Non-Subscriber,,0,Unknown,18,2013,9,36,8,2013,9,36,8,4,Weekend,Normal hours,11.6,1,0am - 5am
4901,16763,Wed,4,2013-09-25 04:36:38,332,Cherry St,40.71219906,-73.97948148,2013-09-25 04:49:11,360,William St & Pine St,40.70717936,-74.00887308,753,Subscriber,1974.0,1,Male,12,2013,9,39,25,2013,9,39,25,4,Weekdays,Normal hours,11.6,4,0am - 5am
4902,20321,Sat,5,2013-09-07 05:32:18,325,E 19 St & 3 Ave,40.73624527,-73.98473765,2013-09-07 05:36:03,504,1 Ave & E 15 St,40.73221853,-73.98165557,225,Subscriber,1973.0,2,Female,3,2013,9,36,7,2013,9,36,7,5,Weekend,Normal hours,10.2,7,0am - 5am
4934,19445,Wed,0,2013-09-18 00:22:11,250,Lafayette St & Jersey St,40.72456089,-73.99565293,2013-09-18 00:28:29,146,Hudson St & Reade St,40.71625008,-74.0091059,378,Subscriber,1981.0,1,Male,6,2013,9,38,18,2013,9,38,18,0,Weekdays,Normal hours,13.1,4,0am - 5am
4938,15801,Fri,5,2013-09-06 05:33:47,237,E 11 St & 2 Ave,40.73047309,-73.98672378,2013-09-06 05:41:20,311,Norfolk St & Broome St,40.7172274,-73.98802084,453,Subscriber,1981.0,1,Male,7,2013,9,36,6,2013,9,36,6,5,Weekdays,Normal hours,10.2,6,0am - 5am
4946,17874,Sat,3,2013-09-21 03:23:04,311,Norfolk St & Broome St,40.7172274,-73.98802084,2013-09-21 03:49:34,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,1590,Subscriber,1989.0,1,Male,26,2013,9,38,21,2013,9,38,21,3,Weekend,Normal hours,11.6,7,0am - 5am
4974,18291,Sat,3,2013-09-21 03:52:12,293,Lafayette St & E 8 St,40.73028666,-73.9907647,2013-09-21 04:01:02,358,Christopher St & Greenwich St,40.73291553,-74.00711384,530,Subscriber,1961.0,1,Male,8,2013,9,38,21,2013,9,38,21,4,Weekend,Normal hours,11.6,7,0am - 5am
4995,15413,Fri,0,2013-09-20 00:08:22,490,8 Ave & W 33 St,40.751551,-73.993934,2013-09-20 00:18:12,514,12 Ave & W 40 St,40.76087502,-74.00277668,590,Subscriber,1950.0,1,Male,9,2013,9,38,20,2013,9,38,20,0,Weekdays,Normal hours,13.1,6,0am - 5am
5022,19357,Sat,3,2013-09-28 03:39:42,459,W 20 St & 11 Ave,40.746745,-74.007756,2013-09-28 04:03:21,534,Water - Whitehall Plaza,40.70255065,-74.0127234,1419,Subscriber,1974.0,1,Male,23,2013,9,39,28,2013,9,39,28,4,Weekend,Normal hours,11.6,7,0am - 5am
5023,18571,Sun,0,2013-09-08 00:24:20,450,W 49 St & 8 Ave,40.76227205,-73.98788205,2013-09-08 00:34:07,512,W 29 St & 9 Ave,40.7500727,-73.99839279,587,Subscriber,1985.0,1,Male,9,2013,9,36,8,2013,9,36,8,0,Weekend,Normal hours,13.1,1,0am - 5am
5045,17616,Sun,0,2013-09-15 00:32:26,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2013-09-15 00:41:12,461,E 20 St & 2 Ave,40.73587678,-73.98205027,526,Subscriber,1986.0,1,Male,8,2013,9,37,15,2013,9,37,15,0,Weekend,Normal hours,13.1,1,0am - 5am
5046,15295,Fri,5,2013-09-13 05:57:22,325,E 19 St & 3 Ave,40.73624527,-73.98473765,2013-09-13 06:06:45,519,Pershing Square N,40.75188406,-73.97770164,563,Subscriber,1965.0,1,Male,9,2013,9,37,13,2013,9,37,13,6,Weekdays,Normal hours,10.2,6,0am - 5am
5054,17172,Wed,0,2013-09-11 00:56:49,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2013-09-11 01:03:18,532,S 5 Pl & S 4 St,40.710451,-73.960876,389,Subscriber,1984.0,1,Male,6,2013,9,37,11,2013,9,37,11,1,Weekdays,Normal hours,13.1,4,0am - 5am
5073,15685,Mon,1,2013-09-02 01:50:13,328,Watts St & Greenwich St,40.72405549,-74.00965965,2013-09-02 02:07:59,427,State St,40.70251526,-74.01427023,1066,Non-Subscriber,,0,Unknown,17,2013,9,36,2,2013,9,36,2,2,Weekdays,Normal hours,13.1,2,0am - 5am
5096,18391,Fri,0,2013-09-20 00:50:04,518,E 39 St & 2 Ave,40.74780373,-73.9734419,2013-09-20 01:04:05,410,Suffolk St & Stanton St,40.72066442,-73.98517977,841,Subscriber,1984.0,1,Male,14,2013,9,38,20,2013,9,38,20,1,Weekdays,Normal hours,13.1,6,0am - 5am
5137,18133,Tue,4,2013-09-17 04:29:20,417,Barclay St & Church St,40.71291224,-74.01020234,2013-09-17 04:36:11,79,Franklin St & W Broadway,40.71911552,-74.00666661,411,Subscriber,1979.0,1,Male,6,2013,9,38,17,2013,9,38,17,4,Weekdays,Normal hours,11.6,3,0am - 5am
5218,15584,Tue,5,2013-09-24 05:44:48,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,2013-09-24 05:50:37,137,E 56 St & Madison Ave,40.761628,-73.972924,349,Subscriber,1967.0,1,Male,5,2013,9,39,24,2013,9,39,24,5,Weekdays,Normal hours,10.2,3,0am - 5am
5224,15304,Fri,0,2013-09-06 00:29:09,361,Allen St & Hester St,40.71605866,-73.99190759,2013-09-06 00:40:03,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,654,Subscriber,1979.0,2,Female,10,2013,9,36,6,2013,9,36,6,0,Weekdays,Normal hours,13.1,6,0am - 5am
5228,20354,Mon,5,2013-09-09 05:58:34,326,E 11 St & 1 Ave,40.72953837,-73.98426726,2013-09-09 06:10:37,167,E 39 St & 3 Ave,40.7489006,-73.97604882,723,Subscriber,1960.0,1,Male,12,2013,9,37,9,2013,9,37,9,6,Weekdays,Normal hours,10.2,2,0am - 5am
5320,17245,Sat,4,2013-09-21 04:07:04,432,E 7 St & Avenue A,40.72621788,-73.98379855,2013-09-21 04:10:38,237,E 11 St & 2 Ave,40.73047309,-73.98672378,214,Subscriber,1988.0,1,Male,3,2013,9,38,21,2013,9,38,21,4,Weekend,Normal hours,11.6,7,0am - 5am
5445,14967,Fri,1,2013-09-13 01:03:58,293,Lafayette St & E 8 St,40.73028666,-73.9907647,2013-09-13 01:06:17,483,E 12 St & 3 Ave,40.73223272,-73.98889957,139,Subscriber,1985.0,1,Male,2,2013,9,37,13,2013,9,37,13,1,Weekdays,Normal hours,13.1,6,0am - 5am
5462,15925,Wed,5,2013-09-04 05:08:45,439,E 4 St & 2 Ave,40.7262807,-73.98978041,2013-09-04 05:22:14,519,Pershing Square N,40.75188406,-73.97770164,809,Subscriber,1976.0,1,Male,13,2013,9,36,4,2013,9,36,4,5,Weekdays,Normal hours,10.2,4,0am - 5am
5464,18479,Sat,1,2013-09-21 01:13:20,383,Greenwich Ave & Charles St,40.735238,-74.000271,2013-09-21 01:24:44,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,684,Subscriber,1987.0,1,Male,11,2013,9,38,21,2013,9,38,21,1,Weekend,Normal hours,13.1,7,0am - 5am
5478,15858,Tue,3,2013-09-10 03:07:01,382,University Pl & E 14 St,40.73492695,-73.99200509,2013-09-10 03:22:50,195,Liberty St & Broadway,40.70905623,-74.01043382,949,Subscriber,1960.0,1,Male,15,2013,9,37,10,2013,9,37,10,3,Weekdays,Normal hours,11.6,3,0am - 5am
5527,20097,Sat,3,2013-09-07 03:07:52,403,E 2 St & 2 Ave,40.72502876,-73.99069656,2013-09-07 03:12:24,483,E 12 St & 3 Ave,40.73223272,-73.98889957,272,Subscriber,1989.0,1,Male,4,2013,9,36,7,2013,9,36,7,3,Weekend,Normal hours,11.6,7,0am - 5am
5614,17765,Tue,5,2013-09-17 05:20:30,332,Cherry St,40.71219906,-73.97948148,2013-09-17 05:36:35,297,E 15 St & 3 Ave,40.734232,-73.986923,965,Subscriber,1981.0,1,Male,16,2013,9,38,17,2013,9,38,17,5,Weekdays,Normal hours,10.2,3,0am - 5am
5681,15309,Thu,0,2013-09-12 00:11:03,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,2013-09-12 00:36:05,319,Park Pl & Church St,40.71336124,-74.00937622,1502,Subscriber,1965.0,1,Male,25,2013,9,37,12,2013,9,37,12,0,Weekdays,Normal hours,13.1,5,0am - 5am
5772,16911,Tue,5,2013-09-17 05:29:56,247,Perry St & Bleecker St,40.73535398,-74.00483091,2013-09-17 05:33:58,127,Barrow St & Hudson St,40.73172428,-74.00674436,242,Subscriber,1986.0,2,Female,4,2013,9,38,17,2013,9,38,17,5,Weekdays,Normal hours,10.2,3,0am - 5am
5793,20094,Tue,2,2013-09-24 02:35:36,534,Water - Whitehall Plaza,40.70255065,-74.0127234,2013-09-24 02:55:39,534,Water - Whitehall Plaza,40.70255065,-74.0127234,1203,Subscriber,1974.0,1,Male,20,2013,9,39,24,2013,9,39,24,2,Weekdays,Normal hours,12.2,3,0am - 5am
5815,15596,Wed,5,2013-09-18 05:16:43,447,8 Ave & W 52 St,40.76370739,-73.9851615,2013-09-18 05:18:59,510,W 51 St & 6 Ave,40.7606597,-73.98042047,136,Subscriber,1981.0,1,Male,2,2013,9,38,18,2013,9,38,18,5,Weekdays,Normal hours,10.2,4,0am - 5am
5819,18972,Thu,0,2013-09-26 00:56:15,428,E 3 St & 1 Ave,40.72467721,-73.98783413,2013-09-26 01:08:37,382,University Pl & E 14 St,40.73492695,-73.99200509,742,Non-Subscriber,,0,Unknown,12,2013,9,39,26,2013,9,39,26,1,Weekdays,Normal hours,13.1,5,0am - 5am
5839,15450,Fri,1,2013-09-27 01:25:17,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2013-09-27 01:35:17,490,8 Ave & W 33 St,40.751551,-73.993934,600,Subscriber,1978.0,1,Male,10,2013,9,39,27,2013,9,39,27,1,Weekdays,Normal hours,13.1,6,0am - 5am
5942,19119,Tue,2,2013-09-10 02:25:31,523,W 38 St & 8 Ave,40.75466591,-73.99138152,2013-09-10 02:34:26,326,E 11 St & 1 Ave,40.72953837,-73.98426726,535,Subscriber,1980.0,1,Male,8,2013,9,37,10,2013,9,37,10,2,Weekdays,Normal hours,12.2,3,0am - 5am
5963,18198,Thu,5,2013-09-19 05:21:17,476,E 31 St & 3 Ave,40.74394314,-73.97966069,2013-09-19 05:29:27,492,W 33 St & 7 Ave,40.75019995,-73.99093085,490,Subscriber,1964.0,1,Male,8,2013,9,38,19,2013,9,38,19,5,Weekdays,Normal hours,10.2,5,0am - 5am
5986,18054,Mon,2,2013-09-23 02:11:48,254,W 11 St & 6 Ave,40.73532427,-73.99800419,2013-09-23 02:19:09,453,W 22 St & 8 Ave,40.74475148,-73.99915362,441,Subscriber,1966.0,1,Male,7,2013,9,39,23,2013,9,39,23,2,Weekdays,Normal hours,12.2,2,0am - 5am
5992,15578,Sun,3,2013-09-08 03:11:40,423,W 54 St & 9 Ave,40.76584941,-73.98690506,2013-09-08 03:27:00,479,9 Ave & W 45 St,40.76019252,-73.9912551,920,Subscriber,1968.0,1,Male,15,2013,9,36,8,2013,9,36,8,3,Weekend,Normal hours,11.6,1,0am - 5am
6006,18787,Wed,0,2013-09-11 00:53:19,476,E 31 St & 3 Ave,40.74394314,-73.97966069,2013-09-11 01:08:41,531,Forsyth St & Broome St,40.71893904,-73.99266288,922,Subscriber,1981.0,1,Male,15,2013,9,37,11,2013,9,37,11,1,Weekdays,Normal hours,13.1,4,0am - 5am
6033,16846,Sat,0,2013-09-28 00:32:59,504,1 Ave & E 15 St,40.73221853,-73.98165557,2013-09-28 01:02:28,310,State St & Smith St,40.68926942,-73.98912867,1769,Subscriber,1980.0,2,Female,29,2013,9,39,28,2013,9,39,28,1,Weekend,Normal hours,13.1,7,0am - 5am
