,start_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,average_daily_rides
6167,249,Harrison St & Hudson St,E 7 St & Avenue A,40.71870987,-74.0090009,3.2962962962962963
6168,249,Harrison St & Hudson St,Washington Square E,40.71870987,-74.0090009,3.2962962962962963
6169,249,Harrison St & Hudson St,Little West St & 1 Pl,40.71870987,-74.0090009,3.2962962962962963
6170,249,Harrison St & Hudson St,W 14 St & The High Line,40.71870987,-74.0090009,3.2962962962962963
6172,249,Harrison St & Hudson St,Dean St & 4 Ave,40.71870987,-74.0090009,3.2962962962962963
6173,249,Harrison St & Hudson St,E 11 St & 2 Ave,40.71870987,-74.0090009,3.2962962962962963
6174,249,Harrison St & Hudson St,State St & Smith St,40.71870987,-74.0090009,3.2962962962962963
6175,249,Harrison St & Hudson St,Watts St & Greenwich St,40.71870987,-74.0090009,3.2962962962962963
6176,249,Harrison St & Hudson St,Barrow St & Hudson St,40.71870987,-74.0090009,3.2962962962962963
6177,249,Harrison St & Hudson St,E 2 St & 2 Ave,40.71870987,-74.0090009,3.2962962962962963
6178,249,Harrison St & Hudson St,W 20 St & 11 Ave,40.71870987,-74.0090009,3.2962962962962963
6179,249,Harrison St & Hudson St,Harrison St & Hudson St,40.71870987,-74.0090009,3.2962962962962963
6181,249,Harrison St & Hudson St,Bank St & Washington St,40.71870987,-74.0090009,3.2962962962962963
6182,249,Harrison St & Hudson St,W 53 St & 10 Ave,40.71870987,-74.0090009,3.2962962962962963
6183,249,Harrison St & Hudson St,Washington Pl & 6 Ave,40.71870987,-74.0090009,3.2962962962962963
6185,249,Harrison St & Hudson St,St James Pl & Oliver St,40.71870987,-74.0090009,3.2962962962962963
6187,249,Harrison St & Hudson St,Cleveland Pl & Spring St,40.71870987,-74.0090009,3.2962962962962963
6188,249,Harrison St & Hudson St,1 Ave & E 15 St,40.71870987,-74.0090009,3.2962962962962963
6189,249,Harrison St & Hudson St,W 26 St & 10 Ave,40.71870987,-74.0090009,3.2962962962962963
6190,249,Harrison St & Hudson St,12 Ave & W 40 St,40.71870987,-74.0090009,3.2962962962962963
6192,249,Harrison St & Hudson St,Front St & Maiden Ln,40.71870987,-74.0090009,3.2962962962962963
6193,249,Harrison St & Hudson St,Franklin St & W Broadway,40.71870987,-74.0090009,3.2962962962962963
6200,249,Harrison St & Hudson St,St James Pl & Pearl St,40.71870987,-74.0090009,3.2962962962962963
6203,249,Harrison St & Hudson St,W Broadway & Spring St,40.71870987,-74.0090009,3.2962962962962963
6204,249,Harrison St & Hudson St,Bank St & Hudson St,40.71870987,-74.0090009,3.2962962962962963
6205,249,Harrison St & Hudson St,Greenwich St & Warren St,40.71870987,-74.0090009,3.2962962962962963
6209,249,Harrison St & Hudson St,Murray St & West St,40.71870987,-74.0090009,3.2962962962962963
6210,249,Harrison St & Hudson St,Cadman Plaza E & Tillary St,40.71870987,-74.0090009,3.2962962962962963
6211,249,Harrison St & Hudson St,York St & Jay St,40.71870987,-74.0090009,3.2962962962962963
6213,249,Harrison St & Hudson St,W 22 St & 8 Ave,40.71870987,-74.0090009,3.2962962962962963
6215,153,E 40 St & 5 Ave,E 25 St & 2 Ave,40.752062307,-73.9816324043,6.892857142857143
6216,153,E 40 St & 5 Ave,E 39 St & 2 Ave,40.752062307,-73.9816324043,6.892857142857143
6217,153,E 40 St & 5 Ave,Suffolk St & Stanton St,40.752062307,-73.9816324043,6.892857142857143
6218,153,E 40 St & 5 Ave,W 44 St & 5 Ave,40.752062307,-73.9816324043,6.892857142857143
6219,153,E 40 St & 5 Ave,E 19 St & 3 Ave,40.752062307,-73.9816324043,6.892857142857143
6220,153,E 40 St & 5 Ave,Warren St & Church St,40.752062307,-73.9816324043,6.892857142857143
6221,153,E 40 St & 5 Ave,9 Ave & W 18 St,40.752062307,-73.9816324043,6.892857142857143
6222,153,E 40 St & 5 Ave,E 48 St & 3 Ave,40.752062307,-73.9816324043,6.892857142857143
6223,153,E 40 St & 5 Ave,E 17 St & Broadway,40.752062307,-73.9816324043,6.892857142857143
6224,153,E 40 St & 5 Ave,Broadway & W 32 St,40.752062307,-73.9816324043,6.892857142857143
6225,153,E 40 St & 5 Ave,W 26 St & 8 Ave,40.752062307,-73.9816324043,6.892857142857143
6226,153,E 40 St & 5 Ave,Broadway & W 29 St,40.752062307,-73.9816324043,6.892857142857143
6227,153,E 40 St & 5 Ave,St Marks Pl & 2 Ave,40.752062307,-73.9816324043,6.892857142857143
6228,153,E 40 St & 5 Ave,E 30 St & Park Ave S,40.752062307,-73.9816324043,6.892857142857143
6230,153,E 40 St & 5 Ave,W 56 St & 6 Ave,40.752062307,-73.9816324043,6.892857142857143
6231,153,E 40 St & 5 Ave,E 37 St & Lexington Ave,40.752062307,-73.9816324043,6.892857142857143
6232,153,E 40 St & 5 Ave,Church St & Leonard St,40.752062307,-73.9816324043,6.892857142857143
6233,153,E 40 St & 5 Ave,W 43 St & 10 Ave,40.752062307,-73.9816324043,6.892857142857143
6234,153,E 40 St & 5 Ave,1 Ave & E 44 St,40.752062307,-73.9816324043,6.892857142857143
6235,153,E 40 St & 5 Ave,Bank St & Hudson St,40.752062307,-73.9816324043,6.892857142857143
6236,153,E 40 St & 5 Ave,E 20 St & FDR Drive,40.752062307,-73.9816324043,6.892857142857143
6238,153,E 40 St & 5 Ave,8 Ave & W 33 St,40.752062307,-73.9816324043,6.892857142857143
6239,153,E 40 St & 5 Ave,10 Ave & W 28 St,40.752062307,-73.9816324043,6.892857142857143
6240,153,E 40 St & 5 Ave,Liberty St & Broadway,40.752062307,-73.9816324043,6.892857142857143
6241,153,E 40 St & 5 Ave,University Pl & E 14 St,40.752062307,-73.9816324043,6.892857142857143
6242,153,E 40 St & 5 Ave,6 Ave & W 33 St,40.752062307,-73.9816324043,6.892857142857143
6243,153,E 40 St & 5 Ave,W Houston St & Hudson St,40.752062307,-73.9816324043,6.892857142857143
6244,153,E 40 St & 5 Ave,W 20 St & 8 Ave,40.752062307,-73.9816324043,6.892857142857143
6245,153,E 40 St & 5 Ave,Washington Pl & 6 Ave,40.752062307,-73.9816324043,6.892857142857143
6247,153,E 40 St & 5 Ave,Sullivan St & Washington Sq,40.752062307,-73.9816324043,6.892857142857143
6248,153,E 40 St & 5 Ave,Broadway & W 24 St,40.752062307,-73.9816324043,6.892857142857143
6249,153,E 40 St & 5 Ave,E 51 St & Lexington Ave,40.752062307,-73.9816324043,6.892857142857143
6251,153,E 40 St & 5 Ave,W 51 St & 6 Ave,40.752062307,-73.9816324043,6.892857142857143
6252,153,E 40 St & 5 Ave,E 11 St & 2 Ave,40.752062307,-73.9816324043,6.892857142857143
6254,153,E 40 St & 5 Ave,5 Ave & E 29 St,40.752062307,-73.9816324043,6.892857142857143
6255,153,E 40 St & 5 Ave,Broadway & E 22 St,40.752062307,-73.9816324043,6.892857142857143
6256,153,E 40 St & 5 Ave,W 18 St & 6 Ave,40.752062307,-73.9816324043,6.892857142857143
6258,153,E 40 St & 5 Ave,W 26 St & 10 Ave,40.752062307,-73.9816324043,6.892857142857143
6260,153,E 40 St & 5 Ave,9 Ave & W 16 St,40.752062307,-73.9816324043,6.892857142857143
6261,153,E 40 St & 5 Ave,E 16 St & 5 Ave,40.752062307,-73.9816324043,6.892857142857143
6262,153,E 40 St & 5 Ave,W 43 St & 6 Ave,40.752062307,-73.9816324043,6.892857142857143
6263,153,E 40 St & 5 Ave,Centre St & Worth St,40.752062307,-73.9816324043,6.892857142857143
6264,153,E 40 St & 5 Ave,W 13 St & 5 Ave,40.752062307,-73.9816324043,6.892857142857143
6265,153,E 40 St & 5 Ave,Lexington Ave & E 24 St,40.752062307,-73.9816324043,6.892857142857143
6267,153,E 40 St & 5 Ave,W 41 St & 8 Ave,40.752062307,-73.9816324043,6.892857142857143
6268,153,E 40 St & 5 Ave,E 43 St & Vanderbilt Ave,40.752062307,-73.9816324043,6.892857142857143
6269,153,E 40 St & 5 Ave,Greenwich Ave & 8 Ave,40.752062307,-73.9816324043,6.892857142857143
6270,153,E 40 St & 5 Ave,FDR Drive & E 35 St,40.752062307,-73.9816324043,6.892857142857143
6271,153,E 40 St & 5 Ave,W 24 St & 7 Ave,40.752062307,-73.9816324043,6.892857142857143
6272,153,E 40 St & 5 Ave,E 56 St & 3 Ave,40.752062307,-73.9816324043,6.892857142857143
6275,153,E 40 St & 5 Ave,E 20 St & 2 Ave,40.752062307,-73.9816324043,6.892857142857143
6276,153,E 40 St & 5 Ave,Bank St & Washington St,40.752062307,-73.9816324043,6.892857142857143
6277,153,E 40 St & 5 Ave,E 2 St & Avenue B,40.752062307,-73.9816324043,6.892857142857143
6279,153,E 40 St & 5 Ave,W 15 St & 7 Ave,40.752062307,-73.9816324043,6.892857142857143
6280,153,E 40 St & 5 Ave,W 21 St & 6 Ave,40.752062307,-73.9816324043,6.892857142857143
6281,153,E 40 St & 5 Ave,W 25 St & 6 Ave,40.752062307,-73.9816324043,6.892857142857143
6282,153,E 40 St & 5 Ave,2 Ave & E 31 St,40.752062307,-73.9816324043,6.892857142857143
6283,153,E 40 St & 5 Ave,Broadway & W 49 St,40.752062307,-73.9816324043,6.892857142857143
6285,153,E 40 St & 5 Ave,E 40 St & 5 Ave,40.752062307,-73.9816324043,6.892857142857143
6286,153,E 40 St & 5 Ave,E 56 St & Madison Ave,40.752062307,-73.9816324043,6.892857142857143
6287,153,E 40 St & 5 Ave,E 47 St & 2 Ave,40.752062307,-73.9816324043,6.892857142857143
6288,153,E 40 St & 5 Ave,Central Park S & 6 Ave,40.752062307,-73.9816324043,6.892857142857143
6292,153,E 40 St & 5 Ave,2 Ave & E 58 St,40.752062307,-73.9816324043,6.892857142857143
6293,153,E 40 St & 5 Ave,E 33 St & 5 Ave,40.752062307,-73.9816324043,6.892857142857143
6296,153,E 40 St & 5 Ave,W 13 St & 6 Ave,40.752062307,-73.9816324043,6.892857142857143
6297,153,E 40 St & 5 Ave,E 39 St & 3 Ave,40.752062307,-73.9816324043,6.892857142857143
6298,153,E 40 St & 5 Ave,Broadway & E 14 St,40.752062307,-73.9816324043,6.892857142857143
6301,153,E 40 St & 5 Ave,W 20 St & 7 Ave,40.752062307,-73.9816324043,6.892857142857143
6302,153,E 40 St & 5 Ave,9 Ave & W 14 St,40.752062307,-73.9816324043,6.892857142857143
6305,153,E 40 St & 5 Ave,Division St & Bowery,40.752062307,-73.9816324043,6.892857142857143
6306,153,E 40 St & 5 Ave,9 Ave & W 45 St,40.752062307,-73.9816324043,6.892857142857143
6308,153,E 40 St & 5 Ave,Christopher St & Greenwich St,40.752062307,-73.9816324043,6.892857142857143
6310,153,E 40 St & 5 Ave,1 Ave & E 15 St,40.752062307,-73.9816324043,6.892857142857143
6312,153,E 40 St & 5 Ave,E 23 St & 1 Ave,40.752062307,-73.9816324043,6.892857142857143
6314,153,E 40 St & 5 Ave,South St & Whitehall St,40.752062307,-73.9816324043,6.892857142857143
6316,153,E 40 St & 5 Ave,W 20 St & 11 Ave,40.752062307,-73.9816324043,6.892857142857143
6317,153,E 40 St & 5 Ave,Forsyth St & Canal St,40.752062307,-73.9816324043,6.892857142857143
6318,153,E 40 St & 5 Ave,South End Ave & Liberty St,40.752062307,-73.9816324043,6.892857142857143
6322,153,E 40 St & 5 Ave,MacDougal St & Prince St,40.752062307,-73.9816324043,6.892857142857143
6323,153,E 40 St & 5 Ave,W 47 St & 10 Ave,40.752062307,-73.9816324043,6.892857142857143
6324,153,E 40 St & 5 Ave,St Marks Pl & 1 Ave,40.752062307,-73.9816324043,6.892857142857143
6327,153,E 40 St & 5 Ave,E 53 St & Madison Ave,40.752062307,-73.9816324043,6.892857142857143
6328,153,E 40 St & 5 Ave,W Broadway & Spring St,40.752062307,-73.9816324043,6.892857142857143
6330,153,E 40 St & 5 Ave,E 47 St & Park Ave,40.752062307,-73.9816324043,6.892857142857143
6331,153,E 40 St & 5 Ave,W 49 St & 5 Ave,40.752062307,-73.9816324043,6.892857142857143
6332,153,E 40 St & 5 Ave,Pershing Square S,40.752062307,-73.9816324043,6.892857142857143
6333,153,E 40 St & 5 Ave,W 45 St & 6 Ave,40.752062307,-73.9816324043,6.892857142857143
6334,153,E 40 St & 5 Ave,Grand Army Plaza & Central Park S,40.752062307,-73.9816324043,6.892857142857143
6335,153,E 40 St & 5 Ave,E 53 St & Lexington Ave,40.752062307,-73.9816324043,6.892857142857143
6336,153,E 40 St & 5 Ave,W 27 St & 7 Ave,40.752062307,-73.9816324043,6.892857142857143
6338,153,E 40 St & 5 Ave,W 39 St & 9 Ave,40.752062307,-73.9816324043,6.892857142857143
6341,153,E 40 St & 5 Ave,Mott St & Prince St,40.752062307,-73.9816324043,6.892857142857143
6342,153,E 40 St & 5 Ave,E 3 St & 1 Ave,40.752062307,-73.9816324043,6.892857142857143
6345,153,E 40 St & 5 Ave,E 11 St & 1 Ave,40.752062307,-73.9816324043,6.892857142857143
6348,153,E 40 St & 5 Ave,Broadway & W 51 St,40.752062307,-73.9816324043,6.892857142857143
6352,153,E 40 St & 5 Ave,E 45 St & 3 Ave,40.752062307,-73.9816324043,6.892857142857143
6353,153,E 40 St & 5 Ave,E 59 St & Sutton Pl,40.752062307,-73.9816324043,6.892857142857143
6356,153,E 40 St & 5 Ave,W 54 St & 9 Ave,40.752062307,-73.9816324043,6.892857142857143
6360,153,E 40 St & 5 Ave,Lexington Ave & E 26 St,40.752062307,-73.9816324043,6.892857142857143
6364,153,E 40 St & 5 Ave,Broadway & W 58 St,40.752062307,-73.9816324043,6.892857142857143
6367,153,E 40 St & 5 Ave,E 2 St & 2 Ave,40.752062307,-73.9816324043,6.892857142857143
6368,153,E 40 St & 5 Ave,E 33 St & 1 Ave,40.752062307,-73.9816324043,6.892857142857143
6371,153,E 40 St & 5 Ave,W 13 St & 7 Ave,40.752062307,-73.9816324043,6.892857142857143
6373,153,E 40 St & 5 Ave,8 Ave & W 52 St,40.752062307,-73.9816324043,6.892857142857143
6375,153,E 40 St & 5 Ave,E 31 St & 3 Ave,40.752062307,-73.9816324043,6.892857142857143
6378,153,E 40 St & 5 Ave,Forsyth St & Broome St,40.752062307,-73.9816324043,6.892857142857143
6380,153,E 40 St & 5 Ave,W 31 St & 7 Ave,40.752062307,-73.9816324043,6.892857142857143
6381,153,E 40 St & 5 Ave,Broadway & W 53 St,40.752062307,-73.9816324043,6.892857142857143
6382,153,E 40 St & 5 Ave,E 14 St & Avenue B,40.752062307,-73.9816324043,6.892857142857143
6384,153,E 40 St & 5 Ave,E 52 St & 2 Ave,40.752062307,-73.9816324043,6.892857142857143
6390,153,E 40 St & 5 Ave,E 16 St & Irving Pl,40.752062307,-73.9816324043,6.892857142857143
6395,153,E 40 St & 5 Ave,E 7 St & Avenue A,40.752062307,-73.9816324043,6.892857142857143
6404,153,E 40 St & 5 Ave,Elizabeth St & Hester St,40.752062307,-73.9816324043,6.892857142857143
6405,153,E 40 St & 5 Ave,Barclay St & Church St,40.752062307,-73.9816324043,6.892857142857143
6408,468,Broadway & W 55 St,Warren St & Church St,40.7652654,-73.98192338,7.357142857142857
6409,468,Broadway & W 55 St,5 Ave & E 29 St,40.7652654,-73.98192338,7.357142857142857
6410,468,Broadway & W 55 St,Broadway & W 58 St,40.7652654,-73.98192338,7.357142857142857
6411,468,Broadway & W 55 St,W 52 St & 5 Ave,40.7652654,-73.98192338,7.357142857142857
6412,468,Broadway & W 55 St,E 56 St & Madison Ave,40.7652654,-73.98192338,7.357142857142857
6413,468,Broadway & W 55 St,E 43 St & Vanderbilt Ave,40.7652654,-73.98192338,7.357142857142857
6414,468,Broadway & W 55 St,W 43 St & 6 Ave,40.7652654,-73.98192338,7.357142857142857
6415,468,Broadway & W 55 St,Watts St & Greenwich St,40.7652654,-73.98192338,7.357142857142857
6416,468,Broadway & W 55 St,2 Ave & E 31 St,40.7652654,-73.98192338,7.357142857142857
6417,468,Broadway & W 55 St,Lexington Ave & E 24 St,40.7652654,-73.98192338,7.357142857142857
6418,468,Broadway & W 55 St,E 47 St & Park Ave,40.7652654,-73.98192338,7.357142857142857
6419,468,Broadway & W 55 St,Broadway & W 36 St,40.7652654,-73.98192338,7.357142857142857
6421,468,Broadway & W 55 St,E 40 St & 5 Ave,40.7652654,-73.98192338,7.357142857142857
6422,468,Broadway & W 55 St,Broadway & W 60 St,40.7652654,-73.98192338,7.357142857142857
6423,468,Broadway & W 55 St,W 56 St & 10 Ave,40.7652654,-73.98192338,7.357142857142857
6424,468,Broadway & W 55 St,W 29 St & 9 Ave,40.7652654,-73.98192338,7.357142857142857
6425,468,Broadway & W 55 St,W 39 St & 9 Ave,40.7652654,-73.98192338,7.357142857142857
6426,468,Broadway & W 55 St,W 21 St & 6 Ave,40.7652654,-73.98192338,7.357142857142857
6427,468,Broadway & W 55 St,9 Ave & W 16 St,40.7652654,-73.98192338,7.357142857142857
6428,468,Broadway & W 55 St,Broadway & W 49 St,40.7652654,-73.98192338,7.357142857142857
6429,468,Broadway & W 55 St,Broadway & W 55 St,40.7652654,-73.98192338,7.357142857142857
6430,468,Broadway & W 55 St,E 17 St & Broadway,40.7652654,-73.98192338,7.357142857142857
6431,468,Broadway & W 55 St,W 53 St & 10 Ave,40.7652654,-73.98192338,7.357142857142857
6432,468,Broadway & W 55 St,Mott St & Prince St,40.7652654,-73.98192338,7.357142857142857
6433,468,Broadway & W 55 St,W 59 St & 10 Ave,40.7652654,-73.98192338,7.357142857142857
6434,468,Broadway & W 55 St,W 41 St & 8 Ave,40.7652654,-73.98192338,7.357142857142857
6435,468,Broadway & W 55 St,10 Ave & W 28 St,40.7652654,-73.98192338,7.357142857142857
6436,468,Broadway & W 55 St,University Pl & E 14 St,40.7652654,-73.98192338,7.357142857142857
6437,468,Broadway & W 55 St,2 Ave & E 58 St,40.7652654,-73.98192338,7.357142857142857
6439,468,Broadway & W 55 St,W 17 St & 8 Ave,40.7652654,-73.98192338,7.357142857142857
6440,468,Broadway & W 55 St,E 56 St & 3 Ave,40.7652654,-73.98192338,7.357142857142857
6441,468,Broadway & W 55 St,W 49 St & 5 Ave,40.7652654,-73.98192338,7.357142857142857
6442,468,Broadway & W 55 St,W 56 St & 6 Ave,40.7652654,-73.98192338,7.357142857142857
6443,468,Broadway & W 55 St,8 Ave & W 31 St,40.7652654,-73.98192338,7.357142857142857
6444,468,Broadway & W 55 St,W 54 St & 9 Ave,40.7652654,-73.98192338,7.357142857142857
6445,468,Broadway & W 55 St,W 47 St & 10 Ave,40.7652654,-73.98192338,7.357142857142857
6448,468,Broadway & W 55 St,Atlantic Ave & Fort Greene Pl,40.7652654,-73.98192338,7.357142857142857
6453,468,Broadway & W 55 St,W 25 St & 6 Ave,40.7652654,-73.98192338,7.357142857142857
6454,468,Broadway & W 55 St,Broadway & E 22 St,40.7652654,-73.98192338,7.357142857142857
6458,468,Broadway & W 55 St,E 9 St & Avenue C,40.7652654,-73.98192338,7.357142857142857
6459,468,Broadway & W 55 St,West St & Chambers St,40.7652654,-73.98192338,7.357142857142857
6462,468,Broadway & W 55 St,E 45 St & 3 Ave,40.7652654,-73.98192338,7.357142857142857
6463,468,Broadway & W 55 St,Broadway & W 32 St,40.7652654,-73.98192338,7.357142857142857
6466,468,Broadway & W 55 St,E 53 St & Lexington Ave,40.7652654,-73.98192338,7.357142857142857
6467,468,Broadway & W 55 St,Broadway & W 51 St,40.7652654,-73.98192338,7.357142857142857
6468,468,Broadway & W 55 St,E 10 St & 5 Ave,40.7652654,-73.98192338,7.357142857142857
6469,468,Broadway & W 55 St,Washington Square E,40.7652654,-73.98192338,7.357142857142857
6470,468,Broadway & W 55 St,Broadway & W 53 St,40.7652654,-73.98192338,7.357142857142857
6472,468,Broadway & W 55 St,Pershing Square S,40.7652654,-73.98192338,7.357142857142857
6475,468,Broadway & W 55 St,E 25 St & 2 Ave,40.7652654,-73.98192338,7.357142857142857
6479,468,Broadway & W 55 St,W 37 St & 5 Ave,40.7652654,-73.98192338,7.357142857142857
6482,468,Broadway & W 55 St,E 16 St & 5 Ave,40.7652654,-73.98192338,7.357142857142857
6483,468,Broadway & W 55 St,Elizabeth St & Hester St,40.7652654,-73.98192338,7.357142857142857
6484,468,Broadway & W 55 St,W 52 St & 11 Ave,40.7652654,-73.98192338,7.357142857142857
6487,468,Broadway & W 55 St,W 52 St & 9 Ave,40.7652654,-73.98192338,7.357142857142857
6489,468,Broadway & W 55 St,Broadway & W 41 St,40.7652654,-73.98192338,7.357142857142857
6490,468,Broadway & W 55 St,Central Park S & 6 Ave,40.7652654,-73.98192338,7.357142857142857
6492,468,Broadway & W 55 St,W 46 St & 11 Ave,40.7652654,-73.98192338,7.357142857142857
6494,468,Broadway & W 55 St,E 30 St & Park Ave S,40.7652654,-73.98192338,7.357142857142857
6497,468,Broadway & W 55 St,E 16 St & Irving Pl,40.7652654,-73.98192338,7.357142857142857
6498,468,Broadway & W 55 St,9 Ave & W 45 St,40.7652654,-73.98192338,7.357142857142857
6501,468,Broadway & W 55 St,Greenwich Ave & 8 Ave,40.7652654,-73.98192338,7.357142857142857
6502,468,Broadway & W 55 St,Broadway & W 24 St,40.7652654,-73.98192338,7.357142857142857
6503,468,Broadway & W 55 St,LaGuardia Pl & W 3 St,40.7652654,-73.98192338,7.357142857142857
6504,468,Broadway & W 55 St,8 Ave & W 33 St,40.7652654,-73.98192338,7.357142857142857
6507,468,Broadway & W 55 St,Mercer St & Bleecker St,40.7652654,-73.98192338,7.357142857142857
6510,468,Broadway & W 55 St,8 Ave & W 52 St,40.7652654,-73.98192338,7.357142857142857
6511,468,Broadway & W 55 St,E 55 St & Lexington Ave,40.7652654,-73.98192338,7.357142857142857
6514,468,Broadway & W 55 St,W 44 St & 5 Ave,40.7652654,-73.98192338,7.357142857142857
6516,468,Broadway & W 55 St,Greenwich St & N Moore St,40.7652654,-73.98192338,7.357142857142857
6517,468,Broadway & W 55 St,E 51 St & Lexington Ave,40.7652654,-73.98192338,7.357142857142857
6519,468,Broadway & W 55 St,E 3 St & 1 Ave,40.7652654,-73.98192338,7.357142857142857
6520,468,Broadway & W 55 St,W 18 St & 6 Ave,40.7652654,-73.98192338,7.357142857142857
6521,468,Broadway & W 55 St,Broadway & W 39 St,40.7652654,-73.98192338,7.357142857142857
